"Date";"Path";"Size_GB";"Size_TB"
"19-02-2026";"D:\Qualidade\Manual da Gestão Integrada";"0,01";"0"
"19-02-2026";"D:\Qualidade\Manual da Gestão Integrada (novo)";"0";"0"
"19-02-2026";"D:\Qualidade\Norma ISO 9001 - 14001 - Versão 2015 - BS OHSAS 18001";"0,05";"0"
"19-02-2026";"D:\Qualidade\Normas";"0,07";"0"
"19-02-2026";"D:\Qualidade\Objetivos da Política";"0,01";"0"
"19-02-2026";"D:\Qualidade\Obsoletos";"3,31";"0,003"
"19-02-2026";"D:\Qualidade\Pesquisa de Satisfação";"0,15";"0"
"19-02-2026";"D:\Qualidade\PGTA";"0,02";"0"
"19-02-2026";"D:\Qualidade\Política Integrada de Gestão";"0,01";"0"
"19-02-2026";"D:\Qualidade\Procedimentos_PGI";"0,02";"0"
"19-02-2026";"D:\Qualidade\RACP's";"0,63";"0,001"
"19-02-2026";"D:\Qualidade\Registros_RGI";"0,02";"0"
"20-02-2026";"D:\Depto\Adm de Vendas";"24,03";"0,023"
"20-02-2026";"D:\Depto\Almoxarifado";"20,14";"0,02"
"20-02-2026";"D:\Depto\Aplicações";"0,53";"0,001"
"20-02-2026";"D:\Depto\Comercial";"2,84";"0,003"
"20-02-2026";"D:\Depto\Comitê de Vendas";"0";"0"
"20-02-2026";"D:\Depto\Compras";"0,87";"0,001"
"20-02-2026";"D:\Depto\Conquiscar+1";"0";"0"
"20-02-2026";"D:\Depto\Contabilidade";"175,04";"0,171"
"20-02-2026";"D:\Depto\Controladoria";"18,71";"0,018"
"20-02-2026";"D:\Depto\Controle Comercial";"28,52";"0,028"
"20-02-2026";"D:\Depto\Controle de Qualidade";"40,64";"0,04"
"20-02-2026";"D:\Depto\CTMS";"5,43";"0,005"
"20-02-2026";"D:\Depto\Departamento Pessoal";"9,41";"0,009"
"20-02-2026";"D:\Depto\Director's Report";"0,51";"0,001"
"20-02-2026";"D:\Depto\Diretoria";"5,99";"0,006"
"20-02-2026";"D:\Depto\DVR";"0";"0"
"20-02-2026";"D:\Depto\Eng de Processos";"248,91";"0,243"
"20-02-2026";"D:\Depto\Eng de Produtos";"389,92";"0,381"
"20-02-2026";"D:\Depto\Escola de Pais";"0,2";"0"
"20-02-2026";"D:\Depto\EXCEL";"0,18";"0"
"20-02-2026";"D:\Depto\Exportação";"2,89";"0,003"
"20-02-2026";"D:\Depto\Fabrica";"69,07";"0,067"
"20-02-2026";"D:\Depto\Financeiro";"12,74";"0,012"
"20-02-2026";"D:\Depto\Fiscal";"68,45";"0,067"
"20-02-2026";"D:\Depto\Grupo Doação";"0,01";"0"
"20-02-2026";"D:\Depto\IMC IT";"0,29";"0"
"20-02-2026";"D:\Depto\IMC_Compliance_Aviad_Gilson_Leonardo";"0,02";"0"
"20-02-2026";"D:\Depto\Iscar Brazil_Acc_Fin_Tax";"6,8";"0,007"
"20-02-2026";"D:\Depto\IT";"8,68";"0,008"
"20-02-2026";"D:\Depto\Logistica";"185,44";"0,181"
"20-02-2026";"D:\Depto\Manutencao";"4,04";"0,004"
"20-02-2026";"D:\Depto\Marketing";"2149,01";"2,099"
"20-02-2026";"D:\Depto\Neologiq";"9,92";"0,01"
"20-02-2026";"D:\Depto\NFE Gate";"3,01";"0,003"
"20-02-2026";"D:\Depto\NFE_Entradas";"1,15";"0,001"
"20-02-2026";"D:\Depto\P C P roducao";"172,31";"0,168"
"20-02-2026";"D:\Depto\Projetos";"589,48";"0,576"
"20-02-2026";"D:\Depto\Promoções Swap";"0";"0"
"20-02-2026";"D:\Depto\Recepcao";"0,16";"0"
"20-02-2026";"D:\Depto\Recursos Humanos";"32,75";"0,032"
"20-02-2026";"D:\Depto\Servicos";"101,05";"0,099"
"20-02-2026";"D:\Depto\Shared";"81,11";"0,079"
"20-02-2026";"D:\Depto\SIG";"15,89";"0,016"
"20-02-2026";"D:\Depto\SOMENTO ANG-E";"0";"0"
"20-02-2026";"D:\Depto\TOOL FLO";"0,01";"0"
"20-02-2026";"D:\Depto\UTIL";"29,88";"0,029"
"20-02-2026";"D:\Depto\XML";"0,01";"0"
"20-02-2026";"D:\Qualidade\Analise Ambiente Processos SWOT";"0,01";"0"
"20-02-2026";"D:\Qualidade\Analise Critica";"0,05";"0"
"20-02-2026";"D:\Qualidade\Anexos_AGI";"0,02";"0"
"20-02-2026";"D:\Qualidade\Auditorias";"0,27";"0"
"20-02-2026";"D:\Qualidade\Avaliação de Fornecedores";"3,87";"0,004"
"20-02-2026";"D:\Qualidade\Certificados Gero Trescal";"0,19";"0"
"20-02-2026";"D:\Qualidade\Contexto_SWOT";"0,01";"0"
"20-02-2026";"D:\Qualidade\Controle de Revisões";"0,06";"0"
"20-02-2026";"D:\Qualidade\Corona Vírus";"0,74";"0,001"
"20-02-2026";"D:\Qualidade\Informativo SIG";"0,04";"0"
"20-02-2026";"D:\Qualidade\Instruções_IGI";"0,31";"0"
"20-02-2026";"D:\Qualidade\Manual da Gestão Integrada";"0,01";"0"
"20-02-2026";"D:\Qualidade\Manual da Gestão Integrada (novo)";"0";"0"
"20-02-2026";"D:\Qualidade\Norma ISO 9001 - 14001 - Versão 2015 - BS OHSAS 18001";"0,05";"0"
"20-02-2026";"D:\Qualidade\Normas";"0,07";"0"
"20-02-2026";"D:\Qualidade\Objetivos da Política";"0,01";"0"
"20-02-2026";"D:\Qualidade\Obsoletos";"3,31";"0,003"
"20-02-2026";"D:\Qualidade\Pesquisa de Satisfação";"0,15";"0"
"20-02-2026";"D:\Qualidade\PGTA";"0,02";"0"
"20-02-2026";"D:\Qualidade\Política Integrada de Gestão";"0,01";"0"
"20-02-2026";"D:\Qualidade\Procedimentos_PGI";"0,02";"0"
"20-02-2026";"D:\Qualidade\RACP's";"0,63";"0,001"
"20-02-2026";"D:\Qualidade\Registros_RGI";"0,02";"0"
"21-02-2026";"D:\Depto\Adm de Vendas";"24,03";"0,023"
"21-02-2026";"D:\Depto\Almoxarifado";"20,14";"0,02"
"21-02-2026";"D:\Depto\Aplicações";"0,53";"0,001"
"21-02-2026";"D:\Depto\Comercial";"2,84";"0,003"
"21-02-2026";"D:\Depto\Comitê de Vendas";"0";"0"
"21-02-2026";"D:\Depto\Compras";"0,87";"0,001"
"21-02-2026";"D:\Depto\Conquiscar+1";"0";"0"
"21-02-2026";"D:\Depto\Contabilidade";"175,05";"0,171"
"21-02-2026";"D:\Depto\Controladoria";"18,71";"0,018"
"21-02-2026";"D:\Depto\Controle Comercial";"28,52";"0,028"
"21-02-2026";"D:\Depto\Controle de Qualidade";"40,64";"0,04"
"21-02-2026";"D:\Depto\CTMS";"5,43";"0,005"
"21-02-2026";"D:\Depto\Departamento Pessoal";"9,41";"0,009"
"21-02-2026";"D:\Depto\Director's Report";"0,51";"0,001"
"21-02-2026";"D:\Depto\Diretoria";"5,99";"0,006"
"21-02-2026";"D:\Depto\DVR";"0";"0"
"21-02-2026";"D:\Depto\Eng de Processos";"248,91";"0,243"
"21-02-2026";"D:\Depto\Eng de Produtos";"389,92";"0,381"
"21-02-2026";"D:\Depto\Escola de Pais";"0,2";"0"
"21-02-2026";"D:\Depto\EXCEL";"0,18";"0"
"21-02-2026";"D:\Depto\Exportação";"2,89";"0,003"
"21-02-2026";"D:\Depto\Fabrica";"69,07";"0,067"
"21-02-2026";"D:\Depto\Financeiro";"12,74";"0,012"
"21-02-2026";"D:\Depto\Fiscal";"68,45";"0,067"
"21-02-2026";"D:\Depto\Grupo Doação";"0,01";"0"
"21-02-2026";"D:\Depto\IMC IT";"0,29";"0"
"21-02-2026";"D:\Depto\IMC_Compliance_Aviad_Gilson_Leonardo";"0,02";"0"
"21-02-2026";"D:\Depto\Iscar Brazil_Acc_Fin_Tax";"6,81";"0,007"
"21-02-2026";"D:\Depto\IT";"8,68";"0,008"
"21-02-2026";"D:\Depto\Logistica";"185,48";"0,181"
"21-02-2026";"D:\Depto\Manutencao";"4,04";"0,004"
"21-02-2026";"D:\Depto\Marketing";"2149,01";"2,099"
"21-02-2026";"D:\Depto\Neologiq";"9,92";"0,01"
"21-02-2026";"D:\Depto\NFE Gate";"3,01";"0,003"
"21-02-2026";"D:\Depto\NFE_Entradas";"1,15";"0,001"
"21-02-2026";"D:\Depto\P C P roducao";"172,31";"0,168"
"21-02-2026";"D:\Depto\Projetos";"589,71";"0,576"
"21-02-2026";"D:\Depto\Promoções Swap";"0";"0"
"21-02-2026";"D:\Depto\Recepcao";"0,16";"0"
"21-02-2026";"D:\Depto\Recursos Humanos";"32,77";"0,032"
"21-02-2026";"D:\Depto\Servicos";"101,05";"0,099"
"21-02-2026";"D:\Depto\Shared";"81,11";"0,079"
"21-02-2026";"D:\Depto\SIG";"15,89";"0,016"
"21-02-2026";"D:\Depto\SOMENTO ANG-E";"0";"0"
"21-02-2026";"D:\Depto\TOOL FLO";"0,01";"0"
"21-02-2026";"D:\Depto\UTIL";"29,88";"0,029"
"21-02-2026";"D:\Depto\XML";"0,01";"0"
"21-02-2026";"D:\Qualidade\Analise Ambiente Processos SWOT";"0,01";"0"
"21-02-2026";"D:\Qualidade\Analise Critica";"0,05";"0"
"21-02-2026";"D:\Qualidade\Anexos_AGI";"0,02";"0"
"21-02-2026";"D:\Qualidade\Auditorias";"0,27";"0"
"21-02-2026";"D:\Qualidade\Avaliação de Fornecedores";"3,87";"0,004"
"21-02-2026";"D:\Qualidade\Certificados Gero Trescal";"0,19";"0"
"21-02-2026";"D:\Qualidade\Contexto_SWOT";"0,01";"0"
"21-02-2026";"D:\Qualidade\Controle de Revisões";"0,06";"0"
"21-02-2026";"D:\Qualidade\Corona Vírus";"0,74";"0,001"
"21-02-2026";"D:\Qualidade\Informativo SIG";"0,04";"0"
"21-02-2026";"D:\Qualidade\Instruções_IGI";"0,31";"0"
"21-02-2026";"D:\Qualidade\Manual da Gestão Integrada";"0,01";"0"
"21-02-2026";"D:\Qualidade\Manual da Gestão Integrada (novo)";"0";"0"
"21-02-2026";"D:\Qualidade\Norma ISO 9001 - 14001 - Versão 2015 - BS OHSAS 18001";"0,05";"0"
"21-02-2026";"D:\Qualidade\Normas";"0,07";"0"
"21-02-2026";"D:\Qualidade\Objetivos da Política";"0,01";"0"
"21-02-2026";"D:\Qualidade\Obsoletos";"3,31";"0,003"
"21-02-2026";"D:\Qualidade\Pesquisa de Satisfação";"0,15";"0"
"21-02-2026";"D:\Qualidade\PGTA";"0,02";"0"
"21-02-2026";"D:\Qualidade\Política Integrada de Gestão";"0,01";"0"
"21-02-2026";"D:\Qualidade\Procedimentos_PGI";"0,02";"0"
"21-02-2026";"D:\Qualidade\RACP's";"0,63";"0,001"
"21-02-2026";"D:\Qualidade\Registros_RGI";"0,02";"0"
"22-02-2026";"D:\Depto\Adm de Vendas";"24,03";"0,023"
"22-02-2026";"D:\Depto\Almoxarifado";"20,14";"0,02"
"22-02-2026";"D:\Depto\Aplicações";"0,53";"0,001"
"22-02-2026";"D:\Depto\Comercial";"2,84";"0,003"
"22-02-2026";"D:\Depto\Comitê de Vendas";"0";"0"
"22-02-2026";"D:\Depto\Compras";"0,87";"0,001"
"22-02-2026";"D:\Depto\Conquiscar+1";"0";"0"
"22-02-2026";"D:\Depto\Contabilidade";"175,05";"0,171"
"22-02-2026";"D:\Depto\Controladoria";"18,71";"0,018"
"22-02-2026";"D:\Depto\Controle Comercial";"28,52";"0,028"
"22-02-2026";"D:\Depto\Controle de Qualidade";"40,64";"0,04"
"22-02-2026";"D:\Depto\CTMS";"5,43";"0,005"
"22-02-2026";"D:\Depto\Departamento Pessoal";"9,41";"0,009"
"22-02-2026";"D:\Depto\Director's Report";"0,51";"0,001"
"22-02-2026";"D:\Depto\Diretoria";"5,99";"0,006"
"22-02-2026";"D:\Depto\DVR";"0";"0"
"22-02-2026";"D:\Depto\Eng de Processos";"248,91";"0,243"
"22-02-2026";"D:\Depto\Eng de Produtos";"389,92";"0,381"
"22-02-2026";"D:\Depto\Escola de Pais";"0,2";"0"
"22-02-2026";"D:\Depto\EXCEL";"0,18";"0"
"22-02-2026";"D:\Depto\Exportação";"2,89";"0,003"
"22-02-2026";"D:\Depto\Fabrica";"0";"0"
"22-02-2026";"D:\Depto\Financeiro";"12,74";"0,012"
"22-02-2026";"D:\Depto\Fiscal";"68,45";"0,067"
"22-02-2026";"D:\Depto\Grupo Doação";"0,01";"0"
"22-02-2026";"D:\Depto\IMC IT";"0,29";"0"
"22-02-2026";"D:\Depto\IMC_Compliance_Aviad_Gilson_Leonardo";"0,02";"0"
"22-02-2026";"D:\Depto\Iscar Brazil_Acc_Fin_Tax";"6,81";"0,007"
"22-02-2026";"D:\Depto\IT";"8,68";"0,008"
"22-02-2026";"D:\Depto\Logistica";"185,48";"0,181"
"22-02-2026";"D:\Depto\Manutencao";"4,04";"0,004"
"22-02-2026";"D:\Depto\Marketing";"2149,01";"2,099"
"22-02-2026";"D:\Depto\Neologiq";"9,92";"0,01"
"22-02-2026";"D:\Depto\NFE Gate";"3,01";"0,003"
"22-02-2026";"D:\Depto\NFE_Entradas";"1,15";"0,001"
"22-02-2026";"D:\Depto\P C P roducao";"172,31";"0,168"
"22-02-2026";"D:\Depto\Projetos";"589,64";"0,576"
"22-02-2026";"D:\Depto\Promoções Swap";"0";"0"
"22-02-2026";"D:\Depto\Recepcao";"0,16";"0"
"22-02-2026";"D:\Depto\Recursos Humanos";"32,77";"0,032"
"22-02-2026";"D:\Depto\Servicos";"101,05";"0,099"
"22-02-2026";"D:\Depto\Shared";"81,11";"0,079"
"22-02-2026";"D:\Depto\SIG";"15,89";"0,016"
"22-02-2026";"D:\Depto\SOMENTO ANG-E";"0";"0"
"22-02-2026";"D:\Depto\TOOL FLO";"0,01";"0"
"22-02-2026";"D:\Depto\UTIL";"29,88";"0,029"
"22-02-2026";"D:\Depto\XML";"0,01";"0"
"22-02-2026";"D:\Qualidade\Analise Ambiente Processos SWOT";"0,01";"0"
"22-02-2026";"D:\Qualidade\Analise Critica";"0,05";"0"
"22-02-2026";"D:\Qualidade\Anexos_AGI";"0,02";"0"
"22-02-2026";"D:\Qualidade\Auditorias";"0,27";"0"
"22-02-2026";"D:\Qualidade\Avaliação de Fornecedores";"3,87";"0,004"
"22-02-2026";"D:\Qualidade\Certificados Gero Trescal";"0,19";"0"
"22-02-2026";"D:\Qualidade\Contexto_SWOT";"0,01";"0"
"22-02-2026";"D:\Qualidade\Controle de Revisões";"0,06";"0"
"22-02-2026";"D:\Qualidade\Corona Vírus";"0,74";"0,001"
"22-02-2026";"D:\Qualidade\Informativo SIG";"0,04";"0"
"22-02-2026";"D:\Qualidade\Instruções_IGI";"0,31";"0"
"22-02-2026";"D:\Qualidade\Manual da Gestão Integrada";"0,01";"0"
"22-02-2026";"D:\Qualidade\Manual da Gestão Integrada (novo)";"0";"0"
"22-02-2026";"D:\Qualidade\Norma ISO 9001 - 14001 - Versão 2015 - BS OHSAS 18001";"0,05";"0"
"22-02-2026";"D:\Qualidade\Normas";"0,07";"0"
"22-02-2026";"D:\Qualidade\Objetivos da Política";"0,01";"0"
"22-02-2026";"D:\Qualidade\Obsoletos";"3,31";"0,003"
"22-02-2026";"D:\Qualidade\Pesquisa de Satisfação";"0,15";"0"
"22-02-2026";"D:\Qualidade\PGTA";"0,02";"0"
"22-02-2026";"D:\Qualidade\Política Integrada de Gestão";"0,01";"0"
"22-02-2026";"D:\Qualidade\Procedimentos_PGI";"0,02";"0"
"22-02-2026";"D:\Qualidade\RACP's";"0,63";"0,001"
"22-02-2026";"D:\Qualidade\Registros_RGI";"0,02";"0"
"23-02-2026";"D:\Depto\Adm de Vendas";"24,03";"0,023"
"23-02-2026";"D:\Depto\Almoxarifado";"20,14";"0,02"
"23-02-2026";"D:\Depto\Aplicações";"0,53";"0,001"
"23-02-2026";"D:\Depto\Comercial";"0";"0"
"23-02-2026";"D:\Depto\Comitê de Vendas";"0";"0"
"23-02-2026";"D:\Depto\Compras";"0,87";"0,001"
"23-02-2026";"D:\Depto\Conquiscar+1";"0";"0"
"23-02-2026";"D:\Depto\Contabilidade";"175,05";"0,171"
"23-02-2026";"D:\Depto\Controladoria";"18,71";"0,018"
"23-02-2026";"D:\Depto\Controle Comercial";"28,52";"0,028"
"23-02-2026";"D:\Depto\Controle de Qualidade";"40,64";"0,04"
"23-02-2026";"D:\Depto\CTMS";"5,43";"0,005"
"23-02-2026";"D:\Depto\Departamento Pessoal";"9,41";"0,009"
"23-02-2026";"D:\Depto\Director's Report";"0,51";"0,001"
"23-02-2026";"D:\Depto\Diretoria";"5,99";"0,006"
"23-02-2026";"D:\Depto\DVR";"0";"0"
"23-02-2026";"D:\Depto\Eng de Processos";"248,91";"0,243"
"23-02-2026";"D:\Depto\Eng de Produtos";"389,92";"0,381"
"23-02-2026";"D:\Depto\Escola de Pais";"0,2";"0"
"23-02-2026";"D:\Depto\EXCEL";"0,18";"0"
"23-02-2026";"D:\Depto\Exportação";"2,89";"0,003"
"23-02-2026";"D:\Depto\Fabrica";"0";"0"
"23-02-2026";"D:\Depto\Financeiro";"12,74";"0,012"
"23-02-2026";"D:\Depto\Fiscal";"68,45";"0,067"
"23-02-2026";"D:\Depto\Grupo Doação";"0,01";"0"
"23-02-2026";"D:\Depto\IMC IT";"0,29";"0"
"23-02-2026";"D:\Depto\IMC_Compliance_Aviad_Gilson_Leonardo";"0,02";"0"
"23-02-2026";"D:\Depto\Iscar Brazil_Acc_Fin_Tax";"6,81";"0,007"
"23-02-2026";"D:\Depto\IT";"8,68";"0,008"
"23-02-2026";"D:\Depto\Logistica";"185,48";"0,181"
"23-02-2026";"D:\Depto\Manutencao";"4,04";"0,004"
"23-02-2026";"D:\Depto\Marketing";"2149,01";"2,099"
"23-02-2026";"D:\Depto\Neologiq";"9,92";"0,01"
"23-02-2026";"D:\Depto\NFE Gate";"3,01";"0,003"
"23-02-2026";"D:\Depto\NFE_Entradas";"1,15";"0,001"
"23-02-2026";"D:\Depto\P C P roducao";"172,31";"0,168"
"23-02-2026";"D:\Depto\Projetos";"589,64";"0,576"
"23-02-2026";"D:\Depto\Promoções Swap";"0";"0"
"23-02-2026";"D:\Depto\Recepcao";"0,16";"0"
"23-02-2026";"D:\Depto\Recursos Humanos";"32,77";"0,032"
"23-02-2026";"D:\Depto\Servicos";"101,05";"0,099"
"23-02-2026";"D:\Depto\Shared";"81,11";"0,079"
"23-02-2026";"D:\Depto\SIG";"15,89";"0,016"
"23-02-2026";"D:\Depto\SOMENTO ANG-E";"0";"0"
"23-02-2026";"D:\Depto\TOOL FLO";"0,01";"0"
"23-02-2026";"D:\Depto\UTIL";"29,88";"0,029"
"23-02-2026";"D:\Depto\XML";"0,01";"0"
"23-02-2026";"D:\Qualidade\Analise Ambiente Processos SWOT";"0,01";"0"
"23-02-2026";"D:\Qualidade\Analise Critica";"0,05";"0"
"23-02-2026";"D:\Qualidade\Anexos_AGI";"0,02";"0"
"23-02-2026";"D:\Qualidade\Auditorias";"0,27";"0"
"23-02-2026";"D:\Qualidade\Avaliação de Fornecedores";"3,87";"0,004"
"23-02-2026";"D:\Qualidade\Certificados Gero Trescal";"0,19";"0"
"23-02-2026";"D:\Qualidade\Contexto_SWOT";"0,01";"0"
"23-02-2026";"D:\Qualidade\Controle de Revisões";"0,06";"0"
"23-02-2026";"D:\Qualidade\Corona Vírus";"0,74";"0,001"
"23-02-2026";"D:\Qualidade\Informativo SIG";"0,04";"0"
"23-02-2026";"D:\Qualidade\Instruções_IGI";"0,31";"0"
"23-02-2026";"D:\Qualidade\Manual da Gestão Integrada";"0,01";"0"
"23-02-2026";"D:\Qualidade\Manual da Gestão Integrada (novo)";"0";"0"
"23-02-2026";"D:\Qualidade\Norma ISO 9001 - 14001 - Versão 2015 - BS OHSAS 18001";"0,05";"0"
"23-02-2026";"D:\Qualidade\Normas";"0,07";"0"
"23-02-2026";"D:\Qualidade\Objetivos da Política";"0,01";"0"
"23-02-2026";"D:\Qualidade\Obsoletos";"3,31";"0,003"
"23-02-2026";"D:\Qualidade\Pesquisa de Satisfação";"0,15";"0"
"23-02-2026";"D:\Qualidade\PGTA";"0,02";"0"
"23-02-2026";"D:\Qualidade\Política Integrada de Gestão";"0,01";"0"
"23-02-2026";"D:\Qualidade\Procedimentos_PGI";"0,02";"0"
"23-02-2026";"D:\Qualidade\RACP's";"0,63";"0,001"
"23-02-2026";"D:\Qualidade\Registros_RGI";"0,02";"0"
"24-02-2026";"D:\Depto\Adm de Vendas";"24,05";"0,023"
"24-02-2026";"D:\Depto\Almoxarifado";"20,14";"0,02"
"24-02-2026";"D:\Depto\Aplicações";"0,53";"0,001"
"24-02-2026";"D:\Depto\Comercial";"0";"0"
"24-02-2026";"D:\Depto\Comitê de Vendas";"0";"0"
"24-02-2026";"D:\Depto\Compras";"0,87";"0,001"
"24-02-2026";"D:\Depto\Conquiscar+1";"0";"0"
"24-02-2026";"D:\Depto\Contabilidade";"175,11";"0,171"
"24-02-2026";"D:\Depto\Controladoria";"18,71";"0,018"
"24-02-2026";"D:\Depto\Controle Comercial";"28,53";"0,028"
"24-02-2026";"D:\Depto\Controle de Qualidade";"40,64";"0,04"
"24-02-2026";"D:\Depto\CTMS";"5,43";"0,005"
"24-02-2026";"D:\Depto\Departamento Pessoal";"9,42";"0,009"
"24-02-2026";"D:\Depto\Director's Report";"0,51";"0,001"
"24-02-2026";"D:\Depto\Diretoria";"5,99";"0,006"
"24-02-2026";"D:\Depto\DVR";"0";"0"
"24-02-2026";"D:\Depto\Eng de Processos";"248,91";"0,243"
"24-02-2026";"D:\Depto\Eng de Produtos";"389,92";"0,381"
"24-02-2026";"D:\Depto\Escola de Pais";"0,2";"0"
"24-02-2026";"D:\Depto\EXCEL";"0,18";"0"
"24-02-2026";"D:\Depto\Exportação";"2,89";"0,003"
"24-02-2026";"D:\Depto\Fabrica";"69,07";"0,067"
"24-02-2026";"D:\Depto\Financeiro";"12,74";"0,012"
"24-02-2026";"D:\Depto\Fiscal";"68,46";"0,067"
"24-02-2026";"D:\Depto\Grupo Doação";"0,01";"0"
"24-02-2026";"D:\Depto\IMC IT";"0,29";"0"
"24-02-2026";"D:\Depto\IMC_Compliance_Aviad_Gilson_Leonardo";"0,02";"0"
"24-02-2026";"D:\Depto\Iscar Brazil_Acc_Fin_Tax";"6,81";"0,007"
"24-02-2026";"D:\Depto\IT";"8,68";"0,008"
"24-02-2026";"D:\Depto\Logistica";"185,58";"0,181"
"24-02-2026";"D:\Depto\Manutencao";"4,04";"0,004"
"24-02-2026";"D:\Depto\Marketing";"2149,01";"2,099"
"24-02-2026";"D:\Depto\Neologiq";"9,92";"0,01"
"24-02-2026";"D:\Depto\NFE Gate";"3,01";"0,003"
"24-02-2026";"D:\Depto\NFE_Entradas";"1,15";"0,001"
"24-02-2026";"D:\Depto\P C P roducao";"172,32";"0,168"
"24-02-2026";"D:\Depto\Projetos";"589,69";"0,576"
"24-02-2026";"D:\Depto\Promoções Swap";"0";"0"
"24-02-2026";"D:\Depto\Recepcao";"0,16";"0"
"24-02-2026";"D:\Depto\Recursos Humanos";"32,77";"0,032"
"24-02-2026";"D:\Depto\Servicos";"101,12";"0,099"
"24-02-2026";"D:\Depto\Shared";"82,46";"0,081"
"24-02-2026";"D:\Depto\SIG";"15,89";"0,016"
"24-02-2026";"D:\Depto\SOMENTO ANG-E";"0";"0"
"24-02-2026";"D:\Depto\TOOL FLO";"0,01";"0"
"24-02-2026";"D:\Depto\UTIL";"29,88";"0,029"
"24-02-2026";"D:\Depto\XML";"0,01";"0"
"24-02-2026";"D:\Qualidade\Analise Ambiente Processos SWOT";"0,01";"0"
"24-02-2026";"D:\Qualidade\Analise Critica";"0,05";"0"
"24-02-2026";"D:\Qualidade\Anexos_AGI";"0,02";"0"
"24-02-2026";"D:\Qualidade\Auditorias";"0,27";"0"
"24-02-2026";"D:\Qualidade\Avaliação de Fornecedores";"3,87";"0,004"
"24-02-2026";"D:\Qualidade\Certificados Gero Trescal";"0,19";"0"
"24-02-2026";"D:\Qualidade\Contexto_SWOT";"0,01";"0"
"24-02-2026";"D:\Qualidade\Controle de Revisões";"0,06";"0"
"24-02-2026";"D:\Qualidade\Corona Vírus";"0,74";"0,001"
"24-02-2026";"D:\Qualidade\Informativo SIG";"0,04";"0"
"24-02-2026";"D:\Qualidade\Instruções_IGI";"0,31";"0"
"24-02-2026";"D:\Qualidade\Manual da Gestão Integrada";"0,01";"0"
"24-02-2026";"D:\Qualidade\Manual da Gestão Integrada (novo)";"0";"0"
"24-02-2026";"D:\Qualidade\Norma ISO 9001 - 14001 - Versão 2015 - BS OHSAS 18001";"0,05";"0"
"24-02-2026";"D:\Qualidade\Normas";"0,07";"0"
"24-02-2026";"D:\Qualidade\Objetivos da Política";"0,01";"0"
"24-02-2026";"D:\Qualidade\Obsoletos";"3,31";"0,003"
"24-02-2026";"D:\Qualidade\Pesquisa de Satisfação";"0,15";"0"
"24-02-2026";"D:\Qualidade\PGTA";"0,02";"0"
"24-02-2026";"D:\Qualidade\Política Integrada de Gestão";"0,01";"0"
"24-02-2026";"D:\Qualidade\Procedimentos_PGI";"0,02";"0"
"24-02-2026";"D:\Qualidade\RACP's";"0,63";"0,001"
"24-02-2026";"D:\Qualidade\Registros_RGI";"0,02";"0"
"25-02-2026";"D:\Depto\Adm de Vendas";"24,05";"0,023"
"25-02-2026";"D:\Depto\Almoxarifado";"20,14";"0,02"
"25-02-2026";"D:\Depto\Aplicações";"0,53";"0,001"
"25-02-2026";"D:\Depto\Comercial";"0";"0"
"25-02-2026";"D:\Depto\Comitê de Vendas";"0";"0"
"25-02-2026";"D:\Depto\Compras";"0,87";"0,001"
"25-02-2026";"D:\Depto\Conquiscar+1";"0";"0"
"25-02-2026";"D:\Depto\Contabilidade";"175,13";"0,171"
"25-02-2026";"D:\Depto\Controladoria";"18,71";"0,018"
"25-02-2026";"D:\Depto\Controle Comercial";"28,53";"0,028"
"25-02-2026";"D:\Depto\Controle de Qualidade";"40,64";"0,04"
"25-02-2026";"D:\Depto\CTMS";"5,43";"0,005"
"25-02-2026";"D:\Depto\Departamento Pessoal";"9,42";"0,009"
"25-02-2026";"D:\Depto\Director's Report";"0,51";"0,001"
"25-02-2026";"D:\Depto\Diretoria";"5,99";"0,006"
"25-02-2026";"D:\Depto\DVR";"0";"0"
"25-02-2026";"D:\Depto\Eng de Processos";"248,91";"0,243"
"25-02-2026";"D:\Depto\Eng de Produtos";"389,92";"0,381"
"25-02-2026";"D:\Depto\Escola de Pais";"0,2";"0"
"25-02-2026";"D:\Depto\EXCEL";"0,18";"0"
"25-02-2026";"D:\Depto\Exportação";"2,89";"0,003"
"25-02-2026";"D:\Depto\Fabrica";"69,07";"0,067"
"25-02-2026";"D:\Depto\Financeiro";"12,74";"0,012"
"25-02-2026";"D:\Depto\Fiscal";"68,46";"0,067"
"25-02-2026";"D:\Depto\Grupo Doação";"0,01";"0"
"25-02-2026";"D:\Depto\IMC IT";"0,29";"0"
"25-02-2026";"D:\Depto\IMC_Compliance_Aviad_Gilson_Leonardo";"0,02";"0"
"25-02-2026";"D:\Depto\Iscar Brazil_Acc_Fin_Tax";"6,82";"0,007"
"25-02-2026";"D:\Depto\IT";"8,68";"0,008"
"25-02-2026";"D:\Depto\Logistica";"185,75";"0,181"
"25-02-2026";"D:\Depto\Manutencao";"4,04";"0,004"
"25-02-2026";"D:\Depto\Marketing";"2149,18";"2,099"
"25-02-2026";"D:\Depto\Neologiq";"9,92";"0,01"
"25-02-2026";"D:\Depto\NFE Gate";"3,01";"0,003"
"25-02-2026";"D:\Depto\NFE_Entradas";"1,15";"0,001"
"25-02-2026";"D:\Depto\P C P roducao";"172,33";"0,168"
"25-02-2026";"D:\Depto\Projetos";"590,09";"0,576"
